"stationName","basin","waterLevel","datetime_UTC","localDateTime","unit","warningLevel","dangerLevel","longitude","latitude"
"Arun River at Simle","Koshi","2.31","2019-06-14 16:45:00","2019-06-14 22:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.28","2019-06-14 17:05:00","2019-06-14 22:50:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.28","2019-06-14 17:05:00","2019-06-14 22:50:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.37","2019-06-14 17:35:00","2019-06-14 23:20:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.40","2019-06-14 17:45:00","2019-06-14 23:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.57","2019-06-14 18:15:00","2019-06-15 00:00:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.68","2019-06-14 18:45:00","2019-06-15 00:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.71","2019-06-14 19:05:00","2019-06-15 00:50:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.66","2019-06-14 19:25:00","2019-06-15 01:10:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.56","2019-06-14 19:55:00","2019-06-15 01:40:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.57","2019-06-14 20:05:00","2019-06-15 01:50:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.52","2019-06-14 20:35:00","2019-06-15 02:20:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.52","2019-06-14 20:35:00","2019-06-15 02:20:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.51","2019-06-14 20:45:00","2019-06-15 02:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.55","2019-06-14 21:25:00","2019-06-15 03:10:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.53","2019-06-14 21:45:00","2019-06-15 03:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.52","2019-06-14 22:05:00","2019-06-15 03:50:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.53","2019-06-14 22:25:00","2019-06-15 04:10:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.53","2019-06-14 22:25:00","2019-06-15 04:10:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.53","2019-06-14 22:55:00","2019-06-15 04:40:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.53","2019-06-14 22:55:00","2019-06-15 04:40:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.56","2019-06-14 23:05:00","2019-06-15 04:50:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.53","2019-06-14 23:25:00","2019-06-15 05:10:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.53","2019-06-14 23:25:00","2019-06-15 05:10:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.55","2019-06-14 23:55:00","2019-06-15 05:40:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.55","2019-06-14 23:55:00","2019-06-15 05:40:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.57","2019-06-15 00:15:00","2019-06-15 06:00:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.61","2019-06-15 00:35:00","2019-06-15 06:20:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.60","2019-06-15 00:45:00","2019-06-15 06:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.72","2019-06-15 01:15:00","2019-06-15 07:00:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.72","2019-06-15 01:15:00","2019-06-15 07:00:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.73","2019-06-15 01:25:00","2019-06-15 07:10:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.85","2019-06-15 01:45:00","2019-06-15 07:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.87","2019-06-15 01:55:00","2019-06-15 07:40:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.97","2019-06-15 02:15:00","2019-06-15 08:00:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.99","2019-06-15 02:25:00","2019-06-15 08:10:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.10","2019-06-15 02:45:00","2019-06-15 08:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.21","2019-06-15 03:05:00","2019-06-15 08:50:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.24","2019-06-15 03:15:00","2019-06-15 09:00:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.35","2019-06-15 03:35:00","2019-06-15 09:20:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.34","2019-06-15 03:45:00","2019-06-15 09:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.34","2019-06-15 03:45:00","2019-06-15 09:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.37","2019-06-15 04:25:00","2019-06-15 10:10:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.35","2019-06-15 04:35:00","2019-06-15 10:20:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.28","2019-06-15 04:45:00","2019-06-15 10:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.27","2019-06-15 05:05:00","2019-06-15 10:50:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.24","2019-06-15 05:15:00","2019-06-15 11:00:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.21","2019-06-15 05:35:00","2019-06-15 11:20:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.21","2019-06-15 05:35:00","2019-06-15 11:20:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.19","2019-06-15 05:45:00","2019-06-15 11:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.19","2019-06-15 05:45:00","2019-06-15 11:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.14","2019-06-15 06:05:00","2019-06-15 11:50:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.13","2019-06-15 06:15:00","2019-06-15 12:00:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.16","2019-06-15 07:05:00","2019-06-15 12:50:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.24","2019-06-15 07:15:00","2019-06-15 13:00:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.44","2019-06-15 07:35:00","2019-06-15 13:20:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.56","2019-06-15 07:45:00","2019-06-15 13:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.83","2019-06-15 08:15:00","2019-06-15 14:00:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.83","2019-06-15 08:15:00","2019-06-15 14:00:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.82","2019-06-15 08:35:00","2019-06-15 14:20:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.83","2019-06-15 08:45:00","2019-06-15 14:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.83","2019-06-15 08:45:00","2019-06-15 14:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.78","2019-06-15 09:05:00","2019-06-15 14:50:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.71","2019-06-15 09:15:00","2019-06-15 15:00:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.71","2019-06-15 09:15:00","2019-06-15 15:00:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.67","2019-06-15 09:35:00","2019-06-15 15:20:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.60","2019-06-15 09:55:00","2019-06-15 15:40:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.50","2019-06-15 10:15:00","2019-06-15 16:00:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.38","2019-06-15 10:35:00","2019-06-15 16:20:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.37","2019-06-15 10:45:00","2019-06-15 16:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.31","2019-06-15 11:05:00","2019-06-15 16:50:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.27","2019-06-15 11:15:00","2019-06-15 17:00:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.23","2019-06-15 11:25:00","2019-06-15 17:10:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.17","2019-06-15 11:45:00","2019-06-15 17:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.15","2019-06-15 11:55:00","2019-06-15 17:40:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.10","2019-06-15 12:15:00","2019-06-15 18:00:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.06","2019-06-15 12:35:00","2019-06-15 18:20:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.04","2019-06-15 12:45:00","2019-06-15 18:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.94","2019-06-15 13:35:00","2019-06-15 19:20:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.88","2019-06-15 14:25:00","2019-06-15 20:10:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.85","2019-06-15 15:05:00","2019-06-15 20:50:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.82","2019-06-15 15:25:00","2019-06-15 21:10:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.81","2019-06-15 15:35:00","2019-06-15 21:20:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.80","2019-06-15 15:55:00","2019-06-15 21:40:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.77","2019-06-15 16:15:00","2019-06-15 22:00:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.77","2019-06-15 16:15:00","2019-06-15 22:00:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.76","2019-06-15 16:35:00","2019-06-15 22:20:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.76","2019-06-15 16:35:00","2019-06-15 22:20:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.75","2019-06-15 16:55:00","2019-06-15 22:40:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.73","2019-06-15 17:25:00","2019-06-15 23:10:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.76","2019-06-15 17:55:00","2019-06-15 23:40:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.77","2019-06-15 20:45:00","2019-06-16 02:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.14","2019-06-15 22:25:00","2019-06-16 04:10:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.30","2019-06-15 22:35:00","2019-06-16 04:20:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.81","2019-06-15 22:55:00","2019-06-16 04:40:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","4.25","2019-06-15 23:15:00","2019-06-16 05:00:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","4.35","2019-06-15 23:55:00","2019-06-16 05:40:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","4.37","2019-06-16 00:15:00","2019-06-16 06:00:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","4.18","2019-06-16 00:55:00","2019-06-16 06:40:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","4.03","2019-06-16 01:15:00","2019-06-16 07:00:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.95","2019-06-16 01:35:00","2019-06-16 07:20:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.90","2019-06-16 01:45:00","2019-06-16 07:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.80","2019-06-16 02:15:00","2019-06-16 08:00:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.71","2019-06-16 02:35:00","2019-06-16 08:20:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.72","2019-06-16 02:45:00","2019-06-16 08:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.66","2019-06-16 03:15:00","2019-06-16 09:00:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.63","2019-06-16 03:35:00","2019-06-16 09:20:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.63","2019-06-16 03:35:00","2019-06-16 09:20:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.65","2019-06-16 03:45:00","2019-06-16 09:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.69","2019-06-16 04:05:00","2019-06-16 09:50:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.68","2019-06-16 04:15:00","2019-06-16 10:00:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.75","2019-06-16 04:35:00","2019-06-16 10:20:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.80","2019-06-16 04:45:00","2019-06-16 10:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.80","2019-06-16 04:45:00","2019-06-16 10:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.88","2019-06-16 05:15:00","2019-06-16 11:00:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.88","2019-06-16 05:15:00","2019-06-16 11:00:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.91","2019-06-16 05:35:00","2019-06-16 11:20:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.85","2019-06-16 06:05:00","2019-06-16 11:50:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.85","2019-06-16 06:05:00","2019-06-16 11:50:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.87","2019-06-16 06:15:00","2019-06-16 12:00:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.86","2019-06-16 06:35:00","2019-06-16 12:20:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.85","2019-06-16 06:45:00","2019-06-16 12:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.78","2019-06-16 07:15:00","2019-06-16 13:00:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.73","2019-06-16 07:35:00","2019-06-16 13:20:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.76","2019-06-16 07:45:00","2019-06-16 13:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.65","2019-06-16 07:55:00","2019-06-16 13:40:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.66","2019-06-16 08:15:00","2019-06-16 14:00:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.65","2019-06-16 08:35:00","2019-06-16 14:20:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.65","2019-06-16 08:45:00","2019-06-16 14:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.63","2019-06-16 08:55:00","2019-06-16 14:40:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.61","2019-06-16 09:15:00","2019-06-16 15:00:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.60","2019-06-16 09:45:00","2019-06-16 15:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.48","2019-06-16 10:05:00","2019-06-16 15:50:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.50","2019-06-16 10:25:00","2019-06-16 16:10:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.48","2019-06-16 10:35:00","2019-06-16 16:20:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.48","2019-06-16 10:35:00","2019-06-16 16:20:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.48","2019-06-16 10:35:00","2019-06-16 16:20:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.45","2019-06-16 10:45:00","2019-06-16 16:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.41","2019-06-16 11:15:00","2019-06-16 17:00:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.38","2019-06-16 11:45:00","2019-06-16 17:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.38","2019-06-16 11:45:00","2019-06-16 17:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.35","2019-06-16 11:55:00","2019-06-16 17:40:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.35","2019-06-16 11:55:00","2019-06-16 17:40:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.30","2019-06-16 12:15:00","2019-06-16 18:00:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.26","2019-06-16 12:35:00","2019-06-16 18:20:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.24","2019-06-16 12:45:00","2019-06-16 18:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.14","2019-06-16 14:05:00","2019-06-16 19:50:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.14","2019-06-16 14:05:00","2019-06-16 19:50:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.14","2019-06-16 14:25:00","2019-06-16 20:10:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.14","2019-06-16 14:25:00","2019-06-16 20:10:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.08","2019-06-16 14:55:00","2019-06-16 20:40:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.11","2019-06-16 15:05:00","2019-06-16 20:50:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.04","2019-06-16 16:05:00","2019-06-16 21:50:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.04","2019-06-16 16:25:00","2019-06-16 22:10:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.04","2019-06-16 16:25:00","2019-06-16 22:10:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.04","2019-06-16 16:45:00","2019-06-16 22:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.01","2019-06-16 17:35:00","2019-06-16 23:20:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.00","2019-06-16 17:45:00","2019-06-16 23:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.00","2019-06-16 18:05:00","2019-06-16 23:50:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.99","2019-06-16 18:25:00","2019-06-17 00:10:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.01","2019-06-16 18:45:00","2019-06-17 00:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.02","2019-06-16 19:05:00","2019-06-17 00:50:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.19","2019-06-16 20:45:00","2019-06-17 02:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.34","2019-06-16 21:15:00","2019-06-17 03:00:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.40","2019-06-16 21:25:00","2019-06-17 03:10:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.52","2019-06-16 21:45:00","2019-06-17 03:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.71","2019-06-16 22:05:00","2019-06-17 03:50:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.71","2019-06-16 22:05:00","2019-06-17 03:50:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","4.01","2019-06-16 23:05:00","2019-06-17 04:50:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","4.06","2019-06-16 23:25:00","2019-06-17 05:10:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","4.10","2019-06-16 23:55:00","2019-06-17 05:40:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","4.18","2019-06-17 00:05:00","2019-06-17 05:50:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","4.28","2019-06-17 00:45:00","2019-06-17 06:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","4.32","2019-06-17 01:05:00","2019-06-17 06:50:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","4.44","2019-06-17 01:55:00","2019-06-17 07:40:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","4.38","2019-06-17 02:25:00","2019-06-17 08:10:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","4.38","2019-06-17 02:55:00","2019-06-17 08:40:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","4.23","2019-06-17 03:25:00","2019-06-17 09:10:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","4.23","2019-06-17 03:45:00","2019-06-17 09:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","4.24","2019-06-17 04:05:00","2019-06-17 09:50:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","4.28","2019-06-17 04:15:00","2019-06-17 10:00:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","4.33","2019-06-17 04:35:00","2019-06-17 10:20:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","4.33","2019-06-17 04:45:00","2019-06-17 10:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","4.30","2019-06-17 05:15:00","2019-06-17 11:00:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","4.34","2019-06-17 05:35:00","2019-06-17 11:20:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","4.24","2019-06-17 05:45:00","2019-06-17 11:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","4.23","2019-06-17 05:55:00","2019-06-17 11:40:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","4.15","2019-06-17 06:15:00","2019-06-17 12:00:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","4.06","2019-06-17 06:35:00","2019-06-17 12:20:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","4.05","2019-06-17 06:45:00","2019-06-17 12:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","4.02","2019-06-17 06:55:00","2019-06-17 12:40:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.95","2019-06-17 07:15:00","2019-06-17 13:00:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.91","2019-06-17 07:35:00","2019-06-17 13:20:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.92","2019-06-17 07:45:00","2019-06-17 13:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.90","2019-06-17 07:55:00","2019-06-17 13:40:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.86","2019-06-17 08:15:00","2019-06-17 14:00:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.82","2019-06-17 08:35:00","2019-06-17 14:20:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.85","2019-06-17 08:45:00","2019-06-17 14:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.85","2019-06-17 08:45:00","2019-06-17 14:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.82","2019-06-17 08:55:00","2019-06-17 14:40:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.77","2019-06-17 09:15:00","2019-06-17 15:00:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.76","2019-06-17 09:35:00","2019-06-17 15:20:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.76","2019-06-17 09:45:00","2019-06-17 15:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.76","2019-06-17 09:45:00","2019-06-17 15:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.76","2019-06-17 09:55:00","2019-06-17 15:40:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.76","2019-06-17 09:55:00","2019-06-17 15:40:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.73","2019-06-17 10:45:00","2019-06-17 16:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.73","2019-06-17 10:55:00","2019-06-17 16:40:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.68","2019-06-17 11:15:00","2019-06-17 17:00:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.66","2019-06-17 11:35:00","2019-06-17 17:20:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.52","2019-06-17 13:25:00","2019-06-17 19:10:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.78","2019-06-17 16:05:00","2019-06-17 21:50:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.78","2019-06-17 16:05:00","2019-06-17 21:50:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","6.47","2019-06-17 18:45:00","2019-06-18 00:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","6.47","2019-06-17 18:45:00","2019-06-18 00:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","6.50","2019-06-17 20:45:00","2019-06-18 02:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","5.77","2019-06-17 22:05:00","2019-06-18 03:50:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","5.48","2019-06-17 22:45:00","2019-06-18 04:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","5.40","2019-06-17 23:05:00","2019-06-18 04:50:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","5.41","2019-06-17 23:25:00","2019-06-18 05:10:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","5.43","2019-06-17 23:45:00","2019-06-18 05:30:00","m",10,11,"26.9233","87.1552"
